0={start:0, end=1, key=4, type=PLAYER(0)}
6159={start:3, end=3, key=1847, type=PLAYER(0)}
6160={start:4, end=4, key=1847, type=PLAYER(0)}
6161={start:0, end=15, key=1857, type=PLAYER(0)}
6162={start:16, end=30, key=1857, type=PLAYER(0)}
6163={start:0, end=1, key=1858, type=PLAYER(0)}
6164={start:2, end=2, key=1858, type=PLAYER(0)}
6165={start:3, end=3, key=1858, type=PLAYER(0)}
6166={start:11, end=11, key=294, type=CLAN_SETTINGS(7)}
6167={start:12, end=12, key=294, type=CLAN_SETTINGS(7)}
6168={start:13, end=13, key=294, type=CLAN_SETTINGS(7)}
6169={start:14, end=14, key=294, type=CLAN_SETTINGS(7)}
6170={start:15, end=15, key=294, type=CLAN_SETTINGS(7)}
6171={start:16, end=16, key=294, type=CLAN_SETTINGS(7)}
6172={start:17, end=17, key=294, type=CLAN_SETTINGS(7)}
6173={start:18, end=18, key=294, type=CLAN_SETTINGS(7)}
6174={start:19, end=19, key=294, type=CLAN_SETTINGS(7)}
6175={start:20, end=20, key=294, type=CLAN_SETTINGS(7)}
6176={start:21, end=21, key=294, type=CLAN_SETTINGS(7)}
6177={start:22, end=22, key=294, type=CLAN_SETTINGS(7)}
6178={start:23, end=23, key=294, type=CLAN_SETTINGS(7)}
6179={start:24, end=24, key=294, type=CLAN_SETTINGS(7)}
6180={start:25, end=25, key=294, type=CLAN_SETTINGS(7)}
6181={start:26, end=26, key=294, type=CLAN_SETTINGS(7)}
6182={start:6, end=6, key=141, type=CLAN_SETTINGS(7)}
6183={start:7, end=7, key=141, type=CLAN_SETTINGS(7)}
6184={start:8, end=8, key=141, type=CLAN_SETTINGS(7)}
6185={start:9, end=9, key=141, type=CLAN_SETTINGS(7)}
6186={start:10, end=10, key=141, type=CLAN_SETTINGS(7)}
6187={start:17, end=17, key=141, type=CLAN_SETTINGS(7)}
6188={start:18, end=18, key=141, type=CLAN_SETTINGS(7)}
6189={start:19, end=19, key=141, type=CLAN_SETTINGS(7)}
6190={start:20, end=20, key=141, type=CLAN_SETTINGS(7)}
6191={start:21, end=21, key=141, type=CLAN_SETTINGS(7)}
6192={start:22, end=22, key=141, type=CLAN_SETTINGS(7)}
6193={start:23, end=23, key=141, type=CLAN_SETTINGS(7)}
6194={start:24, end=24, key=141, type=CLAN_SETTINGS(7)}
6195={start:25, end=25, key=141, type=CLAN_SETTINGS(7)}
6196={start:26, end=26, key=141, type=CLAN_SETTINGS(7)}
6197={start:27, end=27, key=141, type=CLAN_SETTINGS(7)}
6198={start:28, end=28, key=141, type=CLAN_SETTINGS(7)}
6199={start:29, end=29, key=141, type=CLAN_SETTINGS(7)}
6200={start:30, end=30, key=141, type=CLAN_SETTINGS(7)}
6201={start:31, end=31, key=141, type=CLAN_SETTINGS(7)}
6202={start:0, end=0, key=142, type=CLAN_SETTINGS(7)}
6203={start:1, end=1, key=142, type=CLAN_SETTINGS(7)}
6204={start:2, end=2, key=142, type=CLAN_SETTINGS(7)}
6205={start:3, end=3, key=142, type=CLAN_SETTINGS(7)}
6206={start:4, end=4, key=142, type=CLAN_SETTINGS(7)}
6207={start:5, end=5, key=142, type=CLAN_SETTINGS(7)}
6208={start:6, end=6, key=142, type=CLAN_SETTINGS(7)}
6209={start:7, end=7, key=142, type=CLAN_SETTINGS(7)}
6210={start:8, end=8, key=142, type=CLAN_SETTINGS(7)}
6211={start:9, end=9, key=142, type=CLAN_SETTINGS(7)}
6212={start:10, end=10, key=142, type=CLAN_SETTINGS(7)}
6213={start:11, end=11, key=142, type=CLAN_SETTINGS(7)}
6214={start:12, end=12, key=142, type=CLAN_SETTINGS(7)}
6215={start:13, end=13, key=142, type=CLAN_SETTINGS(7)}
6216={start:14, end=14, key=142, type=CLAN_SETTINGS(7)}
6217={start:15, end=15, key=142, type=CLAN_SETTINGS(7)}
6218={start:16, end=16, key=142, type=CLAN_SETTINGS(7)}
6219={start:17, end=17, key=142, type=CLAN_SETTINGS(7)}
6220={start:18, end=18, key=142, type=CLAN_SETTINGS(7)}
6221={start:19, end=19, key=142, type=CLAN_SETTINGS(7)}
6222={start:20, end=20, key=142, type=CLAN_SETTINGS(7)}
6223={start:21, end=21, key=142, type=CLAN_SETTINGS(7)}
6224={start:22, end=22, key=142, type=CLAN_SETTINGS(7)}
6225={start:23, end=23, key=142, type=CLAN_SETTINGS(7)}
6226={start:24, end=24, key=142, type=CLAN_SETTINGS(7)}
6227={start:25, end=25, key=142, type=CLAN_SETTINGS(7)}
6228={start:26, end=26, key=142, type=CLAN_SETTINGS(7)}
6229={start:27, end=27, key=142, type=CLAN_SETTINGS(7)}
6230={start:28, end=28, key=142, type=CLAN_SETTINGS(7)}
6231={start:29, end=29, key=142, type=CLAN_SETTINGS(7)}
6232={start:30, end=30, key=142, type=CLAN_SETTINGS(7)}
6233={start:31, end=31, key=142, type=CLAN_SETTINGS(7)}
6234={start:0, end=0, key=143, type=CLAN_SETTINGS(7)}
6235={start:1, end=1, key=143, type=CLAN_SETTINGS(7)}
6236={start:2, end=2, key=143, type=CLAN_SETTINGS(7)}
6237={start:3, end=3, key=143, type=CLAN_SETTINGS(7)}
6238={start:4, end=4, key=143, type=CLAN_SETTINGS(7)}
6239={start:5, end=5, key=143, type=CLAN_SETTINGS(7)}
6240={start:6, end=6, key=143, type=CLAN_SETTINGS(7)}
6241={start:7, end=7, key=143, type=CLAN_SETTINGS(7)}
6242={start:8, end=8, key=143, type=CLAN_SETTINGS(7)}
6243={start:9, end=9, key=143, type=CLAN_SETTINGS(7)}
6244={start:10, end=10, key=143, type=CLAN_SETTINGS(7)}
6245={start:11, end=11, key=143, type=CLAN_SETTINGS(7)}
6246={start:12, end=12, key=143, type=CLAN_SETTINGS(7)}
6247={start:13, end=13, key=143, type=CLAN_SETTINGS(7)}
6248={start:14, end=14, key=143, type=CLAN_SETTINGS(7)}
6249={start:15, end=15, key=143, type=CLAN_SETTINGS(7)}
6250={start:16, end=16, key=143, type=CLAN_SETTINGS(7)}
6251={start:17, end=17, key=143, type=CLAN_SETTINGS(7)}
6252={start:18, end=18, key=143, type=CLAN_SETTINGS(7)}
6253={start:19, end=19, key=143, type=CLAN_SETTINGS(7)}
6254={start:20, end=20, key=143, type=CLAN_SETTINGS(7)}
6255={start:21, end=21, key=143, type=CLAN_SETTINGS(7)}
6256={start:22, end=22, key=143, type=CLAN_SETTINGS(7)}
6257={start:23, end=23, key=143, type=CLAN_SETTINGS(7)}
6258={start:24, end=24, key=143, type=CLAN_SETTINGS(7)}
6259={start:25, end=25, key=143, type=CLAN_SETTINGS(7)}
6260={start:26, end=26, key=143, type=CLAN_SETTINGS(7)}
6261={start:27, end=27, key=143, type=CLAN_SETTINGS(7)}
6262={start:28, end=28, key=143, type=CLAN_SETTINGS(7)}
6263={start:29, end=29, key=143, type=CLAN_SETTINGS(7)}
6264={start:30, end=30, key=143, type=CLAN_SETTINGS(7)}
6265={start:31, end=31, key=143, type=CLAN_SETTINGS(7)}
6266={start:0, end=0, key=144, type=CLAN_SETTINGS(7)}
6267={start:1, end=1, key=144, type=CLAN_SETTINGS(7)}
6268={start:2, end=2, key=144, type=CLAN_SETTINGS(7)}
6269={start:3, end=3, key=144, type=CLAN_SETTINGS(7)}
6270={start:4, end=4, key=144, type=CLAN_SETTINGS(7)}
6271={start:5, end=5, key=144, type=CLAN_SETTINGS(7)}
6272={start:6, end=6, key=144, type=CLAN_SETTINGS(7)}
6273={start:7, end=7, key=144, type=CLAN_SETTINGS(7)}
6274={start:8, end=8, key=144, type=CLAN_SETTINGS(7)}
6275={start:9, end=9, key=144, type=CLAN_SETTINGS(7)}
6276={start:10, end=10, key=144, type=CLAN_SETTINGS(7)}
6277={start:11, end=11, key=144, type=CLAN_SETTINGS(7)}
6278={start:12, end=12, key=144, type=CLAN_SETTINGS(7)}
6279={start:0, end=0, key=294, type=CLAN_SETTINGS(7)}
6280={start:1, end=1, key=294, type=CLAN_SETTINGS(7)}
6281={start:2, end=2, key=294, type=CLAN_SETTINGS(7)}
6282={start:3, end=3, key=294, type=CLAN_SETTINGS(7)}
6283={start:4, end=4, key=294, type=CLAN_SETTINGS(7)}
6284={start:5, end=5, key=294, type=CLAN_SETTINGS(7)}
6285={start:13, end=13, key=144, type=CLAN_SETTINGS(7)}
6286={start:14, end=14, key=144, type=CLAN_SETTINGS(7)}
6287={start:15, end=15, key=144, type=CLAN_SETTINGS(7)}
6288={start:16, end=16, key=144, type=CLAN_SETTINGS(7)}
6289={start:17, end=17, key=144, type=CLAN_SETTINGS(7)}
6290={start:18, end=18, key=144, type=CLAN_SETTINGS(7)}
6291={start:19, end=19, key=144, type=CLAN_SETTINGS(7)}
6292={start:20, end=20, key=144, type=CLAN_SETTINGS(7)}
6293={start:21, end=21, key=144, type=CLAN_SETTINGS(7)}
6294={start:22, end=22, key=144, type=CLAN_SETTINGS(7)}
6295={start:23, end=23, key=144, type=CLAN_SETTINGS(7)}
6296={start:24, end=24, key=144, type=CLAN_SETTINGS(7)}
6297={start:25, end=25, key=144, type=CLAN_SETTINGS(7)}
6298={start:26, end=26, key=144, type=CLAN_SETTINGS(7)}
6299={start:27, end=27, key=144, type=CLAN_SETTINGS(7)}
6300={start:28, end=28, key=144, type=CLAN_SETTINGS(7)}
6301={start:29, end=29, key=144, type=CLAN_SETTINGS(7)}
6302={start:30, end=30, key=144, type=CLAN_SETTINGS(7)}
6303={start:31, end=31, key=144, type=CLAN_SETTINGS(7)}
6304={start:0, end=0, key=145, type=CLAN_SETTINGS(7)}
6305={start:1, end=1, key=145, type=CLAN_SETTINGS(7)}
6306={start:2, end=2, key=145, type=CLAN_SETTINGS(7)}
6307={start:3, end=3, key=145, type=CLAN_SETTINGS(7)}
6308={start:4, end=4, key=145, type=CLAN_SETTINGS(7)}
6309={start:5, end=5, key=145, type=CLAN_SETTINGS(7)}
6310={start:6, end=6, key=294, type=CLAN_SETTINGS(7)}
6311={start:7, end=7, key=294, type=CLAN_SETTINGS(7)}
6312={start:8, end=8, key=294, type=CLAN_SETTINGS(7)}
6313={start:9, end=9, key=294, type=CLAN_SETTINGS(7)}
6314={start:10, end=10, key=294, type=CLAN_SETTINGS(7)}
6315={start:6, end=6, key=145, type=CLAN_SETTINGS(7)}
6316={start:7, end=7, key=145, type=CLAN_SETTINGS(7)}
6317={start:8, end=8, key=145, type=CLAN_SETTINGS(7)}
6318={start:9, end=9, key=145, type=CLAN_SETTINGS(7)}
6319={start:10, end=10, key=145, type=CLAN_SETTINGS(7)}
6320={start:11, end=11, key=145, type=CLAN_SETTINGS(7)}
6321={start:12, end=12, key=145, type=CLAN_SETTINGS(7)}
6322={start:13, end=13, key=145, type=CLAN_SETTINGS(7)}
6323={start:14, end=14, key=145, type=CLAN_SETTINGS(7)}
6324={start:15, end=15, key=145, type=CLAN_SETTINGS(7)}
6325={start:16, end=16, key=145, type=CLAN_SETTINGS(7)}
6326={start:17, end=17, key=145, type=CLAN_SETTINGS(7)}
6327={start:18, end=18, key=145, type=CLAN_SETTINGS(7)}
6328={start:19, end=19, key=145, type=CLAN_SETTINGS(7)}
6329={start:20, end=20, key=145, type=CLAN_SETTINGS(7)}
6330={start:21, end=21, key=145, type=CLAN_SETTINGS(7)}
6331={start:22, end=22, key=145, type=CLAN_SETTINGS(7)}
6332={start:23, end=23, key=145, type=CLAN_SETTINGS(7)}
6333={start:24, end=24, key=145, type=CLAN_SETTINGS(7)}
6334={start:25, end=25, key=145, type=CLAN_SETTINGS(7)}
6335={start:26, end=26, key=145, type=CLAN_SETTINGS(7)}
6336={start:27, end=27, key=145, type=CLAN_SETTINGS(7)}
6337={start:28, end=28, key=145, type=CLAN_SETTINGS(7)}
6338={start:29, end=29, key=145, type=CLAN_SETTINGS(7)}
6339={start:30, end=31, key=145, type=CLAN_SETTINGS(7)}
6340={start:0, end=0, key=327, type=CLAN_SETTINGS(7)}
6341={start:1, end=1, key=327, type=CLAN_SETTINGS(7)}
6342={start:2, end=2, key=327, type=CLAN_SETTINGS(7)}
6343={start:3, end=3, key=327, type=CLAN_SETTINGS(7)}
6344={start:4, end=4, key=327, type=CLAN_SETTINGS(7)}
6345={start:5, end=5, key=327, type=CLAN_SETTINGS(7)}
6346={start:6, end=6, key=327, type=CLAN_SETTINGS(7)}
6347={start:7, end=7, key=327, type=CLAN_SETTINGS(7)}
6348={start:8, end=8, key=327, type=CLAN_SETTINGS(7)}
6349={start:9, end=9, key=327, type=CLAN_SETTINGS(7)}
6350={start:10, end=10, key=327, type=CLAN_SETTINGS(7)}
6351={start:11, end=11, key=327, type=CLAN_SETTINGS(7)}
6352={start:12, end=12, key=327, type=CLAN_SETTINGS(7)}
6353={start:13, end=13, key=327, type=CLAN_SETTINGS(7)}
6354={start:14, end=14, key=327, type=CLAN_SETTINGS(7)}
6355={start:0, end=9, key=1867, type=PLAYER(0)}
6356={start:10, end=10, key=1867, type=PLAYER(0)}
6357={start:11, end=11, key=1867, type=PLAYER(0)}
6358={start:12, end=12, key=1867, type=PLAYER(0)}
6359={start:13, end=13, key=1867, type=PLAYER(0)}
6360={start:14, end=16, key=1867, type=PLAYER(0)}
6361={start:17, end=19, key=1867, type=PLAYER(0)}
6362={start:20, end=22, key=1867, type=PLAYER(0)}
6363={start:23, end=25, key=1867, type=PLAYER(0)}
6364={start:26, end=31, key=1867, type=PLAYER(0)}
6365={start:0, end=9, key=97, type=REGION(4)}
6366={start:15, end=20, key=97, type=REGION(4)}
6367={start:28, end=28, key=97, type=REGION(4)}
6368={start:29, end=29, key=97, type=REGION(4)}
6369={start:30, end=30, key=97, type=REGION(4)}
6370={start:31, end=31, key=97, type=REGION(4)}
6371={start:0, end=7, key=98, type=REGION(4)}
6372={start:8, end=15, key=98, type=REGION(4)}
6373={start:16, end=23, key=98, type=REGION(4)}
6374={start:24, end=31, key=98, type=REGION(4)}
6375={start:0, end=7, key=99, type=REGION(4)}
6376={start:8, end=15, key=99, type=REGION(4)}
6377={start:16, end=23, key=99, type=REGION(4)}
6378={start:24, end=31, key=99, type=REGION(4)}
6379={start:0, end=7, key=100, type=REGION(4)}
6380={start:8, end=15, key=100, type=REGION(4)}
6381={start:16, end=23, key=100, type=REGION(4)}
6382={start:24, end=31, key=100, type=REGION(4)}
6383={start:0, end=7, key=101, type=REGION(4)}
6384={start:8, end=15, key=101, type=REGION(4)}
6385={start:16, end=23, key=101, type=REGION(4)}
6386={start:24, end=31, key=101, type=REGION(4)}
6387={start:0, end=7, key=102, type=REGION(4)}
6388={start:8, end=15, key=102, type=REGION(4)}
6389={start:16, end=23, key=102, type=REGION(4)}
6390={start:24, end=31, key=102, type=REGION(4)}
6391={start:0, end=7, key=103, type=REGION(4)}
6392={start:8, end=15, key=103, type=REGION(4)}
6393={start:16, end=23, key=103, type=REGION(4)}
6394={start:24, end=31, key=103, type=REGION(4)}
6395={start:0, end=7, key=104, type=REGION(4)}
6396={start:8, end=15, key=104, type=REGION(4)}
6397={start:16, end=23, key=104, type=REGION(4)}
6398={start:24, end=31, key=104, type=REGION(4)}
6399={start:0, end=7, key=105, type=REGION(4)}
6400={start:8, end=15, key=105, type=REGION(4)}
6401={start:16, end=23, key=105, type=REGION(4)}
6402={start:24, end=31, key=105, type=REGION(4)}
6403={start:0, end=7, key=106, type=REGION(4)}
6404={start:8, end=15, key=106, type=REGION(4)}
6405={start:16, end=23, key=106, type=REGION(4)}
6406={start:24, end=31, key=106, type=REGION(4)}
6407={start:0, end=7, key=107, type=REGION(4)}
6408={start:8, end=15, key=107, type=REGION(4)}
6409={start:16, end=23, key=107, type=REGION(4)}
6410={start:24, end=31, key=107, type=REGION(4)}
6411={start:0, end=30, key=0, type=OBJECT(5)}
6412={start:0, end=1, key=2834, type=CLAN(6)}
6413={start:2, end=3, key=2834, type=CLAN(6)}
6414={start:4, end=5, key=2834, type=CLAN(6)}
6415={start:6, end=7, key=2834, type=CLAN(6)}
6416={start:8, end=9, key=2834, type=CLAN(6)}
6417={start:10, end=11, key=2834, type=CLAN(6)}
6418={start:12, end=13, key=2834, type=CLAN(6)}
6419={start:14, end=15, key=2834, type=CLAN(6)}
6420={start:16, end=17, key=2834, type=CLAN(6)}
6421={start:18, end=19, key=2834, type=CLAN(6)}
6422={start:0, end=1, key=1873, type=PLAYER(0)}
6423={start:2, end=3, key=1873, type=PLAYER(0)}
6424={start:4, end=5, key=1873, type=PLAYER(0)}
6425={start:6, end=7, key=1873, type=PLAYER(0)}
6426={start:8, end=9, key=1873, type=PLAYER(0)}
6427={start:12, end=13, key=1873, type=PLAYER(0)}
6428={start:14, end=15, key=1873, type=PLAYER(0)}
6429={start:16, end=17, key=1873, type=PLAYER(0)}
6430={start:18, end=19, key=1873, type=PLAYER(0)}
6431={start:20, end=21, key=1873, type=PLAYER(0)}
6432={start:22, end=23, key=1873, type=PLAYER(0)}
6433={start:24, end=25, key=1873, type=PLAYER(0)}
6434={start:26, end=27, key=1873, type=PLAYER(0)}
6435={start:28, end=29, key=1873, type=PLAYER(0)}
6436={start:30, end=31, key=1873, type=PLAYER(0)}
6437={start:0, end=21, key=1880, type=PLAYER(0)}
6438={start:0, end=21, key=1881, type=PLAYER(0)}
6439={start:22, end=31, key=1881, type=PLAYER(0)}
6440={start:0, end=21, key=1882, type=PLAYER(0)}
6441={start:22, end=23, key=1882, type=PLAYER(0)}
6442={start:0, end=21, key=1883, type=PLAYER(0)}
6443={start:0, end=21, key=1884, type=PLAYER(0)}
6444={start:0, end=21, key=1885, type=PLAYER(0)}
6445={start:0, end=21, key=1886, type=PLAYER(0)}
6446={start:0, end=21, key=1887, type=PLAYER(0)}
6447={start:0, end=21, key=1888, type=PLAYER(0)}
6448={start:0, end=21, key=1889, type=PLAYER(0)}
6449={start:0, end=21, key=1890, type=PLAYER(0)}
6450={start:0, end=15, key=1891, type=PLAYER(0)}
6451={start:16, end=16, key=1891, type=PLAYER(0)}
6452={start:17, end=19, key=1891, type=PLAYER(0)}
6453={start:20, end=20, key=1891, type=PLAYER(0)}
6454={start:21, end=21, key=1891, type=PLAYER(0)}
6455={start:0, end=0, key=1878, type=PLAYER(0)}
6456={start:0, end=3, key=436, type=UNKNOWN_1(8)}
6457={start:4, end=5, key=436, type=UNKNOWN_1(8)}
6458={start:6, end=15, key=436, type=UNKNOWN_1(8)}
6459={start:16, end=17, key=436, type=UNKNOWN_1(8)}
6460={start:0, end=3, key=443, type=UNKNOWN_1(8)}
6461={start:4, end=5, key=443, type=UNKNOWN_1(8)}
6462={start:6, end=15, key=443, type=UNKNOWN_1(8)}
6463={start:16, end=17, key=443, type=UNKNOWN_1(8)}
6464={start:0, end=3, key=444, type=UNKNOWN_1(8)}
6465={start:4, end=5, key=444, type=UNKNOWN_1(8)}
6466={start:7, end=8, key=444, type=UNKNOWN_1(8)}
6467={start:9, end=18, key=444, type=UNKNOWN_1(8)}
6468={start:19, end=24, key=444, type=UNKNOWN_1(8)}
6469={start:25, end=30, key=444, type=UNKNOWN_1(8)}
6470={start:0, end=1, key=1952, type=PLAYER(0)}
6471={start:0, end=4, key=1954, type=PLAYER(0)}
6472={start:15, end=19, key=1954, type=PLAYER(0)}
6473={start:20, end=29, key=1954, type=PLAYER(0)}
6474={start:30, end=30, key=1954, type=PLAYER(0)}
6475={start:0, end=6, key=1955, type=PLAYER(0)}
6476={start:7, end=25, key=1955, type=PLAYER(0)}
6477={start:26, end=26, key=1955, type=PLAYER(0)}
6478={start:27, end=27, key=1955, type=PLAYER(0)}
6479={start:28, end=28, key=1955, type=PLAYER(0)}
6480={start:29, end=29, key=1955, type=PLAYER(0)}
6481={start:30, end=30, key=1955, type=PLAYER(0)}
6482={start:31, end=31, key=1955, type=PLAYER(0)}
6483={start:0, end=4, key=2552, type=CLAN(6)}
6484={start:5, end=9, key=2552, type=CLAN(6)}
6485={start:10, end=14, key=2552, type=CLAN(6)}
6486={start:15, end=19, key=2552, type=CLAN(6)}
6487={start:20, end=24, key=2552, type=CLAN(6)}
6488={start:25, end=30, key=2552, type=CLAN(6)}
6489={start:0, end=4, key=2559, type=CLAN(6)}
6490={start:5, end=9, key=2559, type=CLAN(6)}
6491={start:10, end=14, key=2559, type=CLAN(6)}
6492={start:15, end=19, key=2559, type=CLAN(6)}
6493={start:20, end=24, key=2559, type=CLAN(6)}
6494={start:25, end=30, key=2559, type=CLAN(6)}
6495={start:0, end=3, key=2566, type=CLAN(6)}
6496={start:4, end=7, key=2566, type=CLAN(6)}
6497={start:8, end=11, key=2566, type=CLAN(6)}
6498={start:12, end=15, key=2566, type=CLAN(6)}
6499={start:16, end=19, key=2566, type=CLAN(6)}
6500={start:20, end=23, key=2566, type=CLAN(6)}
6501={start:24, end=27, key=2566, type=CLAN(6)}
6502={start:28, end=31, key=2566, type=CLAN(6)}
6503={start:0, end=3, key=2575, type=CLAN(6)}
6504={start:4, end=7, key=2575, type=CLAN(6)}
6505={start:8, end=11, key=2575, type=CLAN(6)}
6506={start:12, end=15, key=2575, type=CLAN(6)}
6507={start:16, end=19, key=2575, type=CLAN(6)}
6508={start:20, end=23, key=2575, type=CLAN(6)}
6509={start:24, end=27, key=2575, type=CLAN(6)}
6510={start:0, end=0, key=2583, type=CLAN(6)}
6511={start:1, end=1, key=2583, type=CLAN(6)}
6512={start:2, end=2, key=2583, type=CLAN(6)}
6513={start:3, end=3, key=2583, type=CLAN(6)}
6514={start:4, end=4, key=2583, type=CLAN(6)}
6515={start:5, end=5, key=2583, type=CLAN(6)}
6516={start:6, end=6, key=2583, type=CLAN(6)}
6517={start:7, end=7, key=2583, type=CLAN(6)}
6518={start:8, end=8, key=2583, type=CLAN(6)}
6519={start:9, end=9, key=2583, type=CLAN(6)}
6520={start:10, end=10, key=2583, type=CLAN(6)}
6521={start:11, end=11, key=2583, type=CLAN(6)}
6522={start:12, end=12, key=2583, type=CLAN(6)}
6523={start:13, end=13, key=2583, type=CLAN(6)}
6524={start:14, end=19, key=2583, type=CLAN(6)}
6525={start:20, end=20, key=2583, type=CLAN(6)}
6526={start:21, end=21, key=2583, type=CLAN(6)}
6527={start:0, end=0, key=2601, type=CLAN(6)}
6528={start:1, end=1, key=2601, type=CLAN(6)}
6529={start:2, end=2, key=2601, type=CLAN(6)}
6530={start:3, end=3, key=2601, type=CLAN(6)}
6531={start:4, end=4, key=2601, type=CLAN(6)}
6532={start:5, end=5, key=2601, type=CLAN(6)}
6533={start:6, end=6, key=2601, type=CLAN(6)}
6534={start:7, end=7, key=2601, type=CLAN(6)}
6535={start:8, end=8, key=2601, type=CLAN(6)}
6536={start:9, end=9, key=2601, type=CLAN(6)}
6537={start:10, end=10, key=2601, type=CLAN(6)}
6538={start:11, end=11, key=2601, type=CLAN(6)}
6539={start:12, end=12, key=2601, type=CLAN(6)}
6540={start:13, end=13, key=2601, type=CLAN(6)}
6541={start:21, end=21, key=2601, type=CLAN(6)}
6542={start:22, end=25, key=2601, type=CLAN(6)}
6543={start:26, end=29, key=2601, type=CLAN(6)}
6544={start:0, end=3, key=2619, type=CLAN(6)}
6545={start:4, end=7, key=2619, type=CLAN(6)}
6546={start:8, end=11, key=2619, type=CLAN(6)}
6547={start:12, end=15, key=2619, type=CLAN(6)}
6548={start:16, end=19, key=2619, type=CLAN(6)}
6549={start:20, end=23, key=2619, type=CLAN(6)}
6550={start:24, end=27, key=2619, type=CLAN(6)}
6551={start:28, end=31, key=2619, type=CLAN(6)}
6552={start:0, end=3, key=2628, type=CLAN(6)}
6553={start:4, end=7, key=2628, type=CLAN(6)}
6554={start:8, end=11, key=2628, type=CLAN(6)}
6555={start:12, end=15, key=2628, type=CLAN(6)}
6556={start:16, end=19, key=2628, type=CLAN(6)}
6557={start:0, end=6, key=109, type=REGION(4)}
